ID,Account 18 Digit ID,Account Name,Parent ID,Parent Name
7265,001o000000ivYZyAAM,"Gladstone, City of",001o000000ivZByAAM,WPPI Energy
15349,001o000000ivYv7AAE,"Preston, City of",001o000000ivZByAAM,WPPI Energy
10056,001o000000ivYUIAA2,Kaukauna Utilities,001o000000ivZByAAM,WPPI Energy
15804,001o000000ivYSlAAM,Reedsburg Utility Commission,001o000000ivZByAAM,WPPI Energy
6043,001o000000ivYRaAAM,"Evansville, City of",001o000000ivZByAAM,WPPI Energy
10508,001o000000ivYnKAAU,"L'Anse, Village of",001o000000ivZByAAM,WPPI Energy
13826,001o000000ivYhDAAU,Norway Department of Power & Light,001o000000ivZByAAM,WPPI Energy
11611,001o000000ivYcVAAU,Maquoketa City of,001o000000ivZByAAM,WPPI Energy
1776,001o000000ivXNAAA2,Black River Falls Municipal Utilities,001o000000ivZByAAM,WPPI Energy
13352,001o000000ivXmFAAU,"Negaunee, City of",001o000000ivZByAAM,WPPI Energy
3208,001o000000ivXMaAAM,Cedarburg Light & Water Utility,001o000000ivZByAAM,WPPI Energy
4607,001o000000ivXLwAAM,Cuba City Light & Water,001o000000ivZByAAM,WPPI Energy
9124,001o000000ivXKfAAM,Hustisford Utilities,001o000000ivZByAAM,WPPI Energy
9690,001o000000ivXJRAA2,Jefferson Utilities,001o000000ivZByAAM,WPPI Energy
10605,001o000000ivXJIAA2,Lake Mills Light & Water,001o000000ivZByAAM,WPPI Energy
17324,001o000000ivXGeAAM,Slinger Utilities,001o000000ivZByAAM,WPPI Energy
18312,001o000000ivXFEAA2,Sun Prairie Utilities,001o000000ivZByAAM,WPPI Energy
19324,001o000000ivXF2AAM,Two Rivers Water & Light,001o000000ivZByAAM,WPPI Energy
20182,001o000000ivXDSAA2,Waterloo Light & Water Commission,001o000000ivZByAAM,WPPI Energy
20213,001o000000ivXDPAA2,Waupun Utilities,001o000000ivZByAAM,WPPI Energy
20434,001o000000ivXCIAA2,"Westby, City of",001o000000ivZByAAM,WPPI Energy
20583,001o000000ivXCFAA2,Whitehall Electric Utility,001o000000ivZByAAM,WPPI Energy
13963,001o000000ivXATAA2,Oconomowoc Utilities,001o000000ivZByAAM,WPPI Energy
8212,001o000000ivXAiAAM,Hartford Electric,001o000000ivZByAAM,WPPI Energy
9936,001o000000ivXAhAAM,Juneau Utilities,001o000000ivZByAAM,WPPI Energy
13467,001o000000ivXAdAAM,New London Utilities,001o000000ivZByAAM,WPPI Energy
13448,001o000000ivWy9AAE,New Holstein Utilities,001o000000ivZByAAM,WPPI Energy
305,001o000000ivWFSAA2,Alger-Delta Coop Electric Association,001o000000ivZByAAM,WPPI Energy
307,001o000000ivWFRAA2,Algoma Utilities,001o000000ivZByAAM,WPPI Energy
13781,001o000000ivYhMAAU,Xcel Energy - MN,001o000000ivYtiAAE,Xcel Energy
17718,001o000000ivXzfAAE,Xcel Energy - TX,001o000000ivYtiAAE,Xcel Energy
13780,001o000000ivVKEAA2,Xcel Energy - WI,001o000000ivYtiAAE,Xcel Energy
15466,1,Xcel Energy - CO,001o000000ivYtiAAE,Xcel Energy
3296,0011J00001DX1T7QAL,Central Electric Power Cooperative - MO,,
20139,001o000000ivWchAAE,"Washington, City of",,
2086,001o000000ivZ3AAAU,West Boylston Town of,,
18959,0011J00001DX1bmQAD,"Troy, City of",,
16961,001o000000ivW0eAAE,"Seymour, City of",,
16953,001o000000ivW20AAE,"Seward, City of",,
16558,001o000000ivW30AAE,"Salem, City of",,
16438,001o000000ivW3qAAE,"Russell, City of",,
20224,001o000000ivWbEAAU,"Waynesville, City of",,
19980,001o000000ivWduAAE,"Wakefield, City of",,
19236,001o000000ivWlQAAU,"Troy, City of",,
18277,001o000000ivWt3AAE,"Sullivan, City of",,
18230,001o000000ivWt6AAE,"Stuart, City of",,
994,001o000000ivWX7AAM,"Auburn, City of",,
12626,001o000000ivWyJAAU,"Minden, City of",,
14216,001o000000ivX9OAAU,"Osceola, City of",,
10967,001o000000ivYjoAAE,"Lexington, City of",,
10633,001o000000ivYlCAAU,"Lamar, City of",,
6758,001o000000ivYNwAAM,"Fredericksburg, City of",,
2551,001o000000ivYuLAAU,"Burlington, City of",,
2485,001o000000ivYvyAAE,"Buffalo, City of",,
7627,001o000000ivYYhAAM,"Greenfield, City of",,
14459,001o000000ivZ1cAAE,"Paris, City of",,
15979,001o000000ivZ2HAAU,"Richland, City of",,
14460,0011J00001DX1aAQAT,"Paris, City of",,
14456,0011J00001DX1aBQAT,"Paris, City of",,
16440,0011J00001DX1afQAD,"Russell, City of",,
16559,0011J00001DX1ajQAD,"Salem, City of",,
16959,0011J00001DX1aoQAD,"Seymour, City of",,
15981,0011J00001DX1aYQAT,"Richland, City of",,
18231,0011J00001DX1bAQAT,"Stuart, City of",,
18273,0011J00001DX1bBQAT,"Sullivan, City of",,
2548,0011J00001DX1cdQAD,"Burlington, City of",,
20225,0011J00001DX1cFQAT,"Waynesville, City of",,
19975,0011J00001DX1d4QAD,"Wakefield, City of",,
995,0011J00001DX1SkQAL,"Auburn, City of",,
40390,0011J00001DX1SzQAL,"Buffalo, City of",,
10057,0011J00001DX1TgQAL,"Lamar, City of",,
40383,0011J00001DX1TsQAL,"Osceola, City of",,
16955,0011J00001DX1TvQAL,"Seward, City of",,
6759,0011J00001DX1UpQAL,"Fredericksburg, City of",,
10969,0011J00001DX1ZDQA1,"Lexington, City of",,
11585,0011J00001DX1ZLQA1,"Mansfield, City of",,
11587,0011J00001DX1ZMQA1,"Mansfield, City of",,
12625,0011J00001DX1ZWQA1,"Minden, City of",,
7626,0011J00001JUVdpQAH,"Greenfield, City of",,
15270,001o000000ur03TAAQ,Potomac Electric Power Company,,
1179,001o000000ivZCjAAM,Emera Maine,,
20806,001o000000ivZCCAA2,"Windom, City of",,
20811,001o000000ivZCBAA2,"Windsor, Town of",,
20813,001o000000ivZCAAA2,"Winfield, City of",,
20823,001o000000ivZC9AAM,Winner Municipal Utility,,
20824,001o000000ivZC8AAM,Winnetka Village of,,
20827,001o000000ivZC7AAM,"Winona, City of",,
20835,001o000000ivZC6AAM,Winterset City of,,
20837,001o000000ivZC5AAM,Winthrop City of,,
20841,001o000000ivZC4AAM,"Wiregrass Electric Coop, Inc",,
20844,001o000000ivZC3AAM,Wisconsin Dells Electric Util,,
20846,001o000000ivZC1AAM,"Woolstock, City of",,
20848,001o000000ivZBzAAM,"Blue Hill, City of",,
20927,001o000000ivZBZAA2,"Wood County Electric Coop, Inc",,
20945,001o000000ivZBYAA2,"Wood River, City of",,
20860,001o000000ivZBxAAM,Wisconsin Public Service,,
20948,001o000000ivZBXAA2,Wise Electric Coop Inc,,
20862,001o000000ivZBwAAM,Wisconsin Rapids W W & L Comm,,
20949,001o000000ivZBWAA2,"Woodbine, City of",,
20950,001o000000ivZBVAA2,"Winside, Village of",,
20885,001o000000ivZBuAAM,Withlacoochee Electric Coop.,,
20913,001o000000ivZBtAAM,"Wolfeboro, Town of",,
20980,001o000000ivZBSAA2,Precinct of Woodsville,,
20997,001o000000ivZBRAA2,Yellowstone Valley Elec Co-op,,
21013,001o000000ivZBPAA2,"Worthington, City of",,
21066,001o000000ivZBNAA2,"Wynnewood, City of",,
21075,001o000000ivZBMAA2,Y-W Electric Assn Inc,,
20924,001o000000ivZBaAAM,Wonewoc Electric & Water Util,,
21111,001o000000ivZAzAAM,Perennial Public Power District,,
21513,001o000000ivZAtAAM,"Fergus Electric Cooperative, Inc.",,
21567,001o000000ivZAoAAM,"Washington-St Tammany Electric Cooperative, Inc.",,
21632,001o000000ivZAnAAM,EnergyUnited,,
23586,001o000000ivZAMAA2,"Vigilante Electric Cooperative, Inc.",,
23826,001o000000ivZALAA2,"Bluestem Electric Cooperative, Inc.",,
24558,001o000000ivZAIAA2,"Escanaba, City of",,
22690,001o000000ivZAhAAM,"Roosevelt County Electric Cooperative, Inc.",,
24753,001o000000ivZAHAA2,Boone REMC,,
24949,001o000000ivZAGAA2,Cass County Electric Cooperative,,
14063,001o000000ivZAaAAM,Oklahoma Gas & Electric,,
26218,001o000000ivZA9AAM,Little Ocmulgee EMC,,
26616,001o000000ivZA7AAM,North Slope Borough Power & Light,,
26765,001o000000ivZA5AAM,Pella Cooperative Electric Association,,
4254,001o000000ivZ9yAAE,CMS Energy Corp,,
26934,001o000000ivZ9kAAE,"Red Lake Electric Cooperative, Inc.",,
6457,001o000000ivZ5SAAU,Florida Public Utilities,,
28604,001o000000ivZ5iAAE,Kerrville Public Utility Board,,
28978,001o000000ivZ5hAAE,San Marcos Electric Utility,,
5175,001o000000ivZ5CAAU,Dixie Power,,
40215,001o000000ivZ5BAAU,"Cordova Electric Cooperative, Inc.",,
40220,001o000000ivZ59AAE,Adams Electric Cooperative Inc,,
40224,001o000000ivZ58AAE,"Central Electric Cooperative, Inc. - (PA)",,
40304,001o000000ivZ53AAE,Minnesota Valley Cooperative L&P Association,,
40606,001o000000ivZ4RAAU,"Grand Island, City of",,
20227,001o000000ivZ3EAAU,"Waynoka, City of",,
20230,001o000000ivZ3DAAU,Weatherford Mun Utility System,,
20310,001o000000ivZ3BAAU,Wellesley Town of,,
20331,001o000000ivZ39AAE,"Weimar, City of",,
20332,001o000000ivZ38AAE,Wells Rural Electric Co,,
20343,001o000000ivZ37AAE,"Welsh, Town of",,
20359,001o000000ivZ36AAE,"Wessington Springs, City of",,
20364,001o000000ivZ34AAE,"West Bend, City of",,
3240,001o000000ivZ33AAE,West Central Electric Coop Inc,,
20371,001o000000ivZ32AAE,West Florida Electric Coop.,,
20392,001o000000ivZ30AAE,"West Plains, City of",,
20737,001o000000ivZ2ZAAU,Willmar Municipal Utils Comm,,
20739,001o000000ivZ2YAAU,"Willow Springs, City of",,
20401,001o000000ivZ2xAAE,West River Electric Assn Inc,,
20413,001o000000ivZ2wAAE,Mountrail-Williams Elec Coop,,
20422,001o000000ivZ2vAAE,Whetstone Valley Elec Coop Inc,,
20456,001o000000ivZ2tAAE,Twin Valleys Public Power Dist,,
20785,001o000000ivZ2SAAU,"Wilson, City of",,
20466,001o000000ivZ2sAAE,"Whalan, City of",,
20789,001o000000ivZ2RAAU,"Wilton, City of",,
20472,001o000000ivZ2qAAE,"Wharton County Elec Coop, Inc",,
59013,001o000000ivZ2PAAU,PUD No 1 of Jefferson County,,
20481,001o000000ivZ2oAAE,"Westfield, City of",,
20490,001o000000ivZ2nAAE,"Westminster, City of",,
20502,001o000000ivZ2mAAE,"Wetumka, City of",,
20506,001o000000ivZ2lAAE,"Wheatland Rural Elec Assn, Inc",,
20574,001o000000ivZ2jAAE,White River Valley El Coop Inc,,
20588,001o000000ivZ2iAAE,"Whitesboro, City of",,
20603,001o000000ivZ2hAAE,Northeastern Rural Electric Membership Corporation,,
20604,001o000000ivZ2gAAE,"Whittemore, City of",,
20632,001o000000ivZ2fAAE,"Wilber, City of",,
20729,001o000000ivZ2dAAE,"Williamsport, Town of",,
20730,001o000000ivZ2cAAE,"Williamsport, City of",,
4369,001o000000ivZ27AAE,"Cornell, City of",,
4373,001o000000ivZ26AAE,Cornhusker Public Power Dist,,
4375,001o000000ivZ25AAE,"Corning, City of",,
4401,001o000000ivZ24AAE,"Cotton Electric Coop, Inc",,
4414,001o000000ivZ23AAE,"Coulee Dam, City of",,
4429,001o000000ivZ22AAE,Covington City of,,
4430,001o000000ivZ21AAE,"Covington Electric Cooperative, Inc",,
4432,001o000000ivZ20AAE,Coweta-Fayette EMC,,
14471,001o000000ivZ1ZAAU,Parke County REMC,,
4442,001o000000ivZ1zAAE,Cowlitz County PUD,,
14472,001o000000ivZ1YAAU,"Park Ridge, Bourough of",,
4459,001o000000ivZ1yAAE,Cozad Board of Public Works,,
14473,001o000000ivZ1XAAU,"Paton, City of",,
4471,001o000000ivZ1xAAE,Craig-Botetourt Electric Coop,,
14489,001o000000ivZ1WAAU,"Parker, City of",,
4483,001o000000ivZ1wAAE,"Crane, City of",,
14512,001o000000ivZ1VAAU,Parowan City Corporation,,
4486,001o000000ivZ1vAAE,Crane Town of,,
4508,001o000000ivZ1uAAE,"Crawfordsville Elec, Lgt & Pwr",,
4524,001o000000ivZ1tAAE,"Crawford Electric Coop, Inc",,
4527,001o000000ivZ1sAAE,"Crete, City of",,
4538,001o000000ivZ1rAAE,Crisp County Power Comm,,
4608,001o000000ivZ1oAAE,"Cuba, City of",,
14328,001o000000ivZ1nAAE,Pacific Gas & Electric,,
14373,001o000000ivZ1kAAE,Page Electric Utility,,
14396,001o000000ivZ1jAAE,"Palmetto, City of",,
14400,001o000000ivZ1iAAE,"Palmyra, City of",,
14424,001o000000ivZ1fAAE,"Panola-Harrison Elec Coop, Inc",,
14468,001o000000ivZ1aAAE,People's Cooperative Services,,
4796,001o000000ivZ0XAAU,"Darke Rural Electric Coop, Inc",,
14543,001o000000ivZ0WAAU,Tohono O'Odham Utility Auth,,
14563,001o000000ivZ0UAAU,Pearl River Valley Electric Power Association,,
14582,001o000000ivZ0TAAU,"Pawhuska, City of",,
14585,001o000000ivZ0SAAU,"Paxton, Town of",,
14600,001o000000ivZ0RAAU,Payson City Corporation,,
1839,001o000000ivZ0rAAE,"Blanding, City of",,
14602,001o000000ivZ0QAAU,Pea River Electric Cooperative,,
1866,001o000000ivZ0qAAE,Bloomer Electric & Water Co,,
14606,001o000000ivZ0PAAU,"Peace River Electric Coop, Inc",,
4610,001o000000ivZ0pAAE,Cuero City of,,
4619,001o000000ivZ0oAAE,"Culpeper, Town of",,
14624,001o000000ivZ0NAAU,Grant County PUD,,
4622,001o000000ivZ0nAAE,Cumberland Valley Rural E C C,,
14626,001o000000ivZ0MAAU,"Pedernales Electric Cooperative, Inc",,
14633,001o000000ivZ0LAAU,Pedro Bay Village Council,,
4661,001o000000ivZ0lAAE,"Curtis, City of",,
14645,001o000000ivZ0KAAU,Pella City of,,
4667,001o000000ivZ0kAAE,"Cushing, City of",,
14648,001o000000ivZ0JAAU,"Pemberton, Bourough of",,
4675,001o000000ivZ0jAAE,Cuivre River Electric Cooperative,,
14653,001o000000ivZ0HAAU,Pend Oreille Cnty PUD,,
4704,001o000000ivZ0hAAE,"D S & O Rural E C A, Inc",,
14656,001o000000ivZ0GAAU,"Pender, City of",,
4715,001o000000ivZ0gAAE,Dahlberg Light & Power Co,,
14659,001o000000ivZ0FAAU,Pendleton Town of,,
14668,001o000000ivZ0EAAU,Peninsula Light Company,,
4717,001o000000ivZ0eAAE,Dakota Valley Elec Coop Inc,,
4744,001o000000ivZ0bAAE,Dalton Utilities,,
4792,001o000000ivZ0aAAE,"Daggett, Village of",,
1883,001o000000ivYzZAAU,"Blue Earth, City of",,
7264,001o000000ivYZzAAM,"Glades Electric Cooperative, Inc.",,
7318,001o000000ivYZYAA2,"Goldenwest Electric Cooperative, Inc.",,
7269,001o000000ivYZxAAM,"Glasco, City of",,
1892,001o000000ivYzWAAU,"Bluebonnet Electric Coop, Inc",,
7353,001o000000ivYZWAA2,Golden Valley Electric Association,,
1896,001o000000ivYzVAAU,"Bluffton, City of",,
7287,001o000000ivYZvAAM,"Glen Elder, City of",,
1898,001o000000ivYzUAAU,"Bon Homme Yankton El Assn, Inc",,
7368,001o000000ivYZUAA2,"Goldthwaite, City of",,
1913,001o000000ivYzTAAU,"Boerne, City of",,
7370,001o000000ivYZTAA2,"Gonzales, City of",,
1955,001o000000ivYzSAAU,"Bridgeport Utilities, City of",,
7411,001o000000ivYZSAA2,"Gothenburg, City of",,
1956,001o000000ivYzRAAU,"Bonners Ferry, City of",,
7419,001o000000ivYZRAA2,"Goldsmith, City of",,
1968,001o000000ivYzQAAU,Boone Valley Electric Coop,,
7424,001o000000ivYZQAA2,Gowrie Municipal Utilities,,
7443,001o000000ivYZPAA2,"Graettinger, City of",,
1987,001o000000ivYzOAAU,"Bostic, Town of",,
7450,001o000000ivYZNAA2,Grady Electric Membership Corp,,
7456,001o000000ivYZMAA2,Graham County Electric Coop Inc,,
2008,001o000000ivYzLAAU,"Boulder, City of",,
2049,001o000000ivYzKAAU,"Bowie-Cass Electric Coop, Inc",,
7478,001o000000ivYZKAA2,"Granada, Town of",,
2050,001o000000ivYzJAAU,"Bowie, City of",,
2064,001o000000ivYzHAAU,"Boyce, Town of",,
4836,001o000000ivYzGAAU,"David City, City of",,
4914,001o000000ivYzFAAU,"Davenport, Village of",,
7292,001o000000ivYZcAAM,Glencoe Light & Power Comm,,
7300,001o000000ivYZaAAM,Glenwood Springs City of,,
1871,001o000000ivYzaAAE,"Blooming Prairie, City of",,
16181,001o000000ivYZ9AAM,Rochester Public Utilities,,
7484,001o000000ivYZ0AAM,"Grand Electric Coop, Inc",,
7486,001o000000ivYYzAAM,Grand Junction City of,,
14857,001o000000ivYyYAAU,Pitt & Greene Elec Member Corp,,
7487,001o000000ivYYyAAM,"Grand Marais, City of",,
4934,001o000000ivYyyAAE,"De Witt, Village of",,
7489,001o000000ivYYxAAM,Grand Rapids Public Util Comm,,
14867,001o000000ivYyWAAU,"Petoskey, City of",,
7490,001o000000ivYYwAAM,Grand River Dam Authority,,
4959,001o000000ivYywAAE,Aniak Light & Power Co Inc,,
7494,001o000000ivYYvAAM,Granite Falls City of,,
7496,001o000000ivYYuAAM,Granite Falls Town of,,
4961,001o000000ivYyuAAE,"Decatur, Village of",,
4981,001o000000ivYytAAE,"Deaver, City of",,
7501,001o000000ivYYsAAM,"Granite, City of",,
5015,001o000000ivYysAAE,Delano Municipal Utilities,,
15022,001o000000ivYyRAAU,"Piedmont, City of",,
15023,001o000000ivYyQAAU,Piedmont Electric Member Corp,,
5056,001o000000ivYyqAAE,"Denison, City of",,
7558,001o000000ivYYpAAM,Grayson Rural Electric Coop Corp,,
7559,001o000000ivYYoAAM,Grayson-Collin Electric Cooperative,,
5071,001o000000ivYyoAAE,"Dunreith, Town of",,
7563,001o000000ivYYnAAM,"Grand Valley Rural Power Lines, Inc.",,
5076,001o000000ivYynAAE,"Denver, City of",,
7593,001o000000ivYYlAAM,"Green Cove Springs, City of",,
7601,001o000000ivYYjAAM,Green Mountain Power,,
5097,001o000000ivYyjAAE,"Deshler, City of",,
14717,001o000000ivYyfAAE,Pee Dee Electric Member Corp,,
7631,001o000000ivYYFAA2,"Greensburg, City of",,
14775,001o000000ivYyeAAE,People's Electric Cooperative,,
7633,001o000000ivYYEAA2,"Greenup, Village of",,
7650,001o000000ivYYBAA2,"Greenwood, Village of",,
14806,001o000000ivYyaAAE,"Perry, City of",,
7651,001o000000ivYYAAA2,Greenwood Utilities,,
7654,001o000000ivYY9AAM,Greer Commission of Public Wks,,
7679,001o000000ivYY6AAM,"Griffin, City of",,
7712,001o000000ivYY5AAM,"Groton, City of",,
7720,001o000000ivYY2AAM,"Grundy Electric Coop, Inc",,
7732,001o000000ivYY0AAM,"Grove City, City of",,
7743,001o000000ivYXzAAM,Grundy Center Mun Light & Power,,
2210,001o000000ivYxYAAU,Bridgeport City of,,
2220,001o000000ivYxVAAU,Brigham City Corporation,,
5111,001o000000ivYxSAAU,"Detroit Lakes, City of",,
5155,001o000000ivYxRAAU,"Dike, City of",,
5202,001o000000ivYxPAAU,Dixie Electric Membership Corp,,
5204,001o000000ivYxOAAU,Dixie Electric Coop,,
5309,001o000000ivYxNAAU,"Dothan, City of",,
5325,001o000000ivYxMAAU,"Douglas, City of",,
5326,001o000000ivYxLAAU,Douglas County PUD,,
2120,001o000000ivYxkAAE,"Brainard, Village of",,
2138,001o000000ivYxjAAE,Brainerd Public Utilities,,
5343,001o000000ivYxHAAU,"Dowagiac, City of",,
5372,001o000000ivYxFAAU,"Drexel, Town of",,
5392,001o000000ivYxEAAU,Dublin Municipal Electric Util,,
2182,001o000000ivYxeAAE,"Breckenridge, City of",,
2183,001o000000ivYxdAAE,"Breda, City of",,
5402,001o000000ivYxCAAU,"Due West, City of",,
2188,001o000000ivYxcAAE,"Breese, City of",,
2192,001o000000ivYxbAAE,Bremen Electric Light & Power Co,,
5417,001o000000ivYxAAAU,Dunn County Electric Coop,,
2194,001o000000ivYxaAAE,"Brenham, City of",,
5429,001o000000ivYx9AAE,"Duncan, City of",,
15034,001o000000ivYx8AAE,Pierce Pepin Coop. Services,,
15039,001o000000ivYx7AAE,"Pierce, City of",,
15040,001o000000ivYx6AAE,Pierre City of,,
15041,001o000000ivYx5AAE,"Pierz, City of",,
15043,001o000000ivYx4AAE,Piggott City of,,
15046,001o000000ivYx3AAE,"Pikeville, Town of",,
7752,001o000000ivYX2AAM,"Guadalupe Valley Electric Cooperative, Inc",,
15049,001o000000ivYx2AAE,Pinal Cnty Electrical Dist No4,,
7759,001o000000ivYX1AAM,"Guernsey, Town of",,
15058,001o000000ivYx1AAE,"Pinetops, Town of",,
7760,001o000000ivYX0AAM,"Gueydan, Town of",,
30517,001o000000ivYx0AAE,Pioneer Electric Cooperative,,
7785,001o000000ivYWzAAM,"Gulf Coast Electric Coop, Inc",,
15075,001o000000ivYwzAAE,"Pioche, City of",,
7787,001o000000ivYWyAAM,Gunnison County Electric Association,,
40036,001o000000ivYwyAAE,Pioneer Power and Light Company - Westfield Milling and Electric Light Company,,
15104,001o000000ivYwxAAE,"Pitcairn, Bourough of",,
15132,001o000000ivYwwAAE,"Plainview, City of",,
7826,001o000000ivYWvAAM,"Gunnison, City of",,
15137,001o000000ivYwvAAE,Plaquemine City of,,
7833,001o000000ivYWuAAM,Gwitchyaa Zhee Utility Co,,
15138,001o000000ivYwuAAE,"Platte-Clay Electric Coop, Inc",,
7837,001o000000ivYWtAAM,"Guttenberg, City of",,
7864,001o000000ivYWsAAM,Grundy County Rural Elec Coop,,
15180,001o000000ivYwsAAE,"Pocahontas, City of",,
7870,001o000000ivYWrAAM,H-D Electric Coop Inc,,
7887,001o000000ivYWqAAM,Habersham Electric Membership Corp,,
15201,001o000000ivYwqAAE,"Pomona, City of",,
7891,001o000000ivYWpAAM,"Guernsey-Muskingum Electric Co-op, Inc.",,
7908,001o000000ivYWoAAM,Hagerstown Light Department,,
7958,001o000000ivYWnAAM,"Hallettsville, City of",,
7969,001o000000ivYWmAAM,"Halstad, City of",,
2270,001o000000ivYwDAAU,"Bronson, City of",,
2010,001o000000ivYWCAA2,Bountiful City Light & Power,,
2285,001o000000ivYwBAAU,Brookings City of,,
2289,001o000000ivYwAAAU,"Brooklyn, Town of",,
2304,001o000000ivYw9AAE,"Brookston, Town of",,
7979,001o000000ivYW7AAM,Hamilton County Electric Co-op Assn,,
2394,001o000000ivYw7AAE,Burke-Divide Electric Coop Inc,,
2404,001o000000ivYw6AAE,"Brownfield, City of",,
7996,001o000000ivYW5AAM,"Hamilton, Town of",,
2409,001o000000ivYw5AAE,Brownsville Public Utilities Board,,
2412,001o000000ivYw4AAE,"Brownton, City of",,
8022,001o000000ivYW3AAM,"Hampton, City of",,
2423,001o000000ivYw3AAE,"Brundidge, City of",,
8034,001o000000ivYW2AAM,"Hancock-Wood Electric Co-op, Inc.",,
8055,001o000000ivYW1AAM,"Hannibal, City of",,
8063,001o000000ivYW0AAM,"Hampton, Village of",,
2448,001o000000ivYw0AAE,"Bryant, City of",,
8122,001o000000ivYVyAAM,Harlan Municipal Utilities,,
8131,001o000000ivYVxAAM,"Harmony, City of",,
2487,001o000000ivYvxAAE,"Buford, City of",,
8139,001o000000ivYVwAAM,Harquahala Valley Pwr District,,
2491,001o000000ivYvwAAE,"Buhl, City of",,
8179,001o000000ivYVvAAM,Harrison County Rural E M C,,
2502,001o000000ivYvvAAE,"Buckeye Rural Elec Coop, Inc",,
5563,001o000000ivYvUAAU,"Earlville, City of",,
8198,001o000000ivYVuAAM,Harrisonburg City of,,
8199,001o000000ivYVtAAM,Harrisonville City of,,
5438,001o000000ivYvtAAE,"Duncan Valley Elec Coop, Inc",,
7027,001o000000ivYVTAA2,City of Gastonia,,
8205,001o000000ivYVsAAM,"Hart Hydro, City of",,
12388,001o000000ivYVSAA2,City of Metropolis,,
5575,001o000000ivYvRAAU,East Grand Forks City of,,
8209,001o000000ivYVrAAM,Hartford City of,,
5487,001o000000ivYvrAAE,Duquesne Light Co.,,
13416,001o000000ivYVRAA2,City of New Bern,,
5580,001o000000ivYvQAAU,"East Kentucky Power Cooperative, Inc",,
8210,001o000000ivYVqAAM,Hart Electric Member Corp,,
19430,001o000000ivYVQAA2,City of Union Utilities,,
5582,001o000000ivYvPAAU,"East Point, City of",,
8214,001o000000ivYVpAAM,"Hartley, City of",,
5518,001o000000ivYvpAAE,"Dysart, City of",,
5583,001o000000ivYvOAAU,"Easton, City of",,
5479,001o000000ivYvoAAE,"Durant, City of",,
5584,001o000000ivYvNAAU,East End Mutual Elec Co Ltd,,
5531,001o000000ivYvnAAE,Enerstar Electric Cooperative,,
40364,001o000000ivYvLAAU,"Portland, City of",,
27000,001o000000ivYvlAAE,Western Area Power Administration,,
15248,001o000000ivYvKAAU,Portland General Electric,,
27316,001o000000ivYviAAE,"Stowe, Town of",,
15294,001o000000ivYvHAAU,"Powell, City of",,
15297,001o000000ivYvFAAU,"Plummer, City of",,
15321,001o000000ivYvDAAU,"Pratt, City of",,
15337,001o000000ivYvCAAU,"Prescott, City of",,
15340,001o000000ivYvBAAU,Presque Isle Elec & Gas Coop,,
8245,001o000000ivYVBAA2,Hastings City of,,
15344,001o000000ivYvAAAU,Polk-Burnett Electric Coop,,
12199,001o000000ivYVaAAM,Montana-Dakota Utilities,,
8276,001o000000ivYV9AAM,Havana Power & Light Company,,
15346,001o000000ivYv9AAE,"Polk, Village of",,
8283,001o000000ivYV8AAM,Harrison County Rrl Elec Coop,,
15348,001o000000ivYv8AAE,Preston Public Utilities Comm,,
15352,001o000000ivYv6AAE,"Prague, Village of",,
8307,001o000000ivYV5AAM,Hawley Public Utilities Comm,,
15356,001o000000ivYv5AAE,Price Electric Coop.,,
8311,001o000000ivYV4AAM,"Haxtun, Town of",,
8319,001o000000ivYV3AAM,Heartland Power Coop,,
15387,001o000000ivYv3AAE,Princeton Public Utils Comm,,
8333,001o000000ivYV2AAM,Haywood Electric Member Corp,,
8359,001o000000ivYUzAAM,"Hearne, City of",,
8375,001o000000ivYUyAAM,"Hebron, City of",,
8379,001o000000ivYUxAAM,"Hecla, City of",,
8428,001o000000ivYUwAAM,"Helper, City of",,
8430,001o000000ivYUvAAM,"Hemingford, Village of",,
8432,001o000000ivYUuAAM,Hemphill City of,,
8435,001o000000ivYUtAAM,"Hempstead, City of",,
9128,001o000000ivYURAA2,Hurricane City Power,,
2545,001o000000ivYuPAAU,"Burley, City of",,
9163,001o000000ivYUPAA2,Hyrum City Corporation,,
2547,001o000000ivYuOAAU,"Burlingame, City of",,
2559,001o000000ivYuKAAU,"Burnet, City of",,
2599,001o000000ivYuJAAU,Burt County Public Power Dist,,
2600,001o000000ivYuIAAU,"Burt, City of",,
2609,001o000000ivYuHAAU,"Burwell, City of",,
2634,001o000000ivYuGAAU,"Bushnell, City of",,
8447,001o000000ivYUGAA2,Hendricks County Rural E M C,,
8449,001o000000ivYUFAA2,Henderson City Utility Comm,,
8466,001o000000ivYUEAA2,Henry County Rural E M C,,
8490,001o000000ivYUDAA2,"Herington, City of",,
8493,001o000000ivYUCAA2,"Hermann, City of",,
2650,001o000000ivYuBAAU,"Butler, Bourough of",,
8497,001o000000ivYUBAA2,"Herndon, City of",,
2652,001o000000ivYuAAAU,Butler County Rural Elec Coop,,
8517,001o000000ivYU9AAM,Hertford City of,,
2655,001o000000ivYu9AAE,"Butte Electric Coop, Inc",,
8532,001o000000ivYU8AAM,Heyburn City of,,
2726,001o000000ivYu8AAE,"Cabool, City of",,
8543,001o000000ivYU7AAM,Hibbing Public Utilities Comm,,
2773,001o000000ivYu6AAE,"Cairo, City of",,
8573,001o000000ivYU5AAM,"Highland, City of",,
8579,001o000000ivYU4AAM,"Highlands, City of",,
